user,movie,rate,time
16028,10042,9,1245396360
16028,10117,10,1207586640
16028,10729,8,1277367240
16029,10042,10,1565847780
16030,10042,10,1244912340
16030,10048,10,1202470260
16030,10102,10,1156351560
16030,10114,10,1210317660
16031,10042,4,1327286940
16032,10042,1,1327074540
16033,10042,10,1489581840
16033,10314,10,1488377280
16034,10042,10,1315069380
16035,10042,9,1376994300
16036,10042,10,1343616720
16036,10448,10,1336801020
16037,10042,10,1246794120
16037,10114,10,1192283880
16038,10042,10,1369311660
16039,10042,10,1549727040
16039,10545,10,1519837080
16040,10042,10,1245055080
16040,10055,10,1168350240
16041,10042,10,1171151040
16041,10044,9,1401969840
16041,10086,10,1279431420
16042,10042,10,1081076280
16043,10042,10,1409389980
16043,10600,9,1456033260
16044,10042,10,1244916840
16045,10042,10,1441031820
16046,10042,10,1565845500
16047,10042,10,1366792200
16047,10249,10,1366636620
16047,10609,10,1366636980
16048,10042,10,1070463600
16049,10042,10,1088484840
16049,10200,10,1357996680
16050,10042,9,1483789200
16050,10630,10,1485842280
16051,10042,9,1246981140
16052,10042,10,1505659500
16052,10073,10,1452356400
16053,10042,10,1244939220
16053,10614,10,1180271880
16054,10042,10,1384787820
16054,10200,1,1240629900
16054,10670,10,1157447220
16055,10042,10,1127024700
16055,10103,10,1127024040
16055,10334,10,1127024580
16056,10042,10,1087562340
16057,10042,5,1324146420
16057,10048,10,1294555020
16057,10640,10,1260817320
16058,10042,10,1193039100
16058,10519,10,1193630880
16058,10980,10,1211186220
16059,10042,8,1555174680
16060,10042,9,1202198100
16060,10086,9,1214239020
16060,10103,10,1426565040
16060,10153,4,1169082300
16060,10200,10,1573220040
16060,10262,9,1309658100
16060,10336,10,1182563400
16060,10740,10,1214537820
16060,10751,9,1250956860
16060,10962,10,1268203680
16061,10042,10,1176470580
16061,10200,1,1176609180
16061,10314,10,1176454500
16061,10405,10,1161830640
16062,10042,10,1408054860
16062,10588,10,1093469820
16063,10042,10,1417595340
16064,10042,10,1117161120
16064,10071,10,1157140200
16064,10250,10,1217177880
16064,10330,9,1248522900
16064,10453,10,1189696680
16065,10042,10,1327153380
16066,10042,9,1391191920
16067,10042,10,1565850480
16068,10042,10,1555173060
16069,10042,10,1395879600
16070,10042,8,1248691380
16070,10048,10,1264392300
16070,10061,10,1141065360
16070,10071,10,1276270200
16070,10670,10,1389125640
16071,10042,10,1103685180
16072,10042,8,1565845800
16072,10334,10,1565846160
16073,10042,10,1470664980
16074,10042,10,1327153260
16074,10048,10,1336897380
16075,10042,10,1361571000
16076,10042,10,1171004400
16077,10042,8,1306342740
16077,10086,1,1292721360
16077,10751,10,1326516720
16078,10043,5,1335626100
16078,10048,9,1140037500
16078,10054,9,1167931260
16078,10242,9,1167931380
16078,10409,10,1263116640
16078,10410,10,1332733620
16078,10599,8,1167931680
16079,10043,8,1405342680
16079,10048,10,1336981140
16080,10043,10,1187763060
16081,10043,9,1239591000
16082,10043,10,1185820380
16083,10043,10,1517073120
16084,10043,1,1549861920
16085,10043,10,1404041280
16085,10238,7,1511643660
16085,10334,10,1400823720
16086,10043,10,1403880540
16087,10043,10,1424453940
16087,10647,10,1424277780
16088,10043,9,1403887680
16088,10071,10,1376618280
16088,10275,10,1379606940
16088,10473,10,1375509960
16088,10630,8,1404578040
16088,10970,10,1379850180
16089,10043,8,1340689200
16089,10086,10,1217078460
16089,10114,10,1144941300
16089,10200,10,1144941360
16089,10608,9,1316971620
16089,10680,9,1312751520
16089,10747,5,1314002280
16090,10043,9,1433520840
16091,10043,10,1123172460
16092,10043,10,1124531160
16093,10043,7,1316713320
16093,10157,4,1228593300
16094,10043,6,1457509680
16094,10047,9,1458570180
16094,10068,8,1356837240
16094,10069,7,1356686820
16094,10142,7,1369240560
16094,10148,10,1430985600
16094,10179,8,1478499780
16094,10190,5,1416395520
16094,10219,7,1493799960
16094,10232,7,1415644560
16094,10241,8,1355798340
16094,10263,8,1457675640
16094,10334,8,1451430360
16094,10335,7,1477735680
16094,10343,7,1438644780
16094,10349,9,1440260460
16094,10365,7,1458989460
16094,10410,8,1355798640
16094,10430,8,1465855320
16094,10473,8,1458570300
16094,10488,8,1475229240
16094,10503,7,1485032940
16094,10514,8,1460357280
16094,10519,8,1359527940
16094,10521,7,1462045380
16094,10600,9,1472835480
16094,10651,8,1353313380
16094,10751,9,1356022560
16094,10775,6,1355739600
16094,10872,8,1378945260
16094,10994,6,1382630880
16095,10043,10,1433521140
16096,10043,9,1529112180
16096,10044,6,1529113500
16097,10043,8,1245526740
16097,10113,1,1307214780
16097,10453,9,1262429040
16097,10688,8,1261040100
16097,10827,10,1238515080
16097,10970,10,1338168720
16098,10043,9,1367772540
16099,10043,10,1124468400
16100,10043,10,1246637640
16101,10043,10,1299394980
16102,10044,10,1569175980
16103,10044,7,1177603740
16103,10159,6,1176673620
16103,10160,1,1176472980
16103,10161,6,1177029540
16103,10162,6,1177487820
16103,10163,6,1177501140
16103,10166,6,1178223960
16103,10168,7,1183667340
16103,10170,8,1179308820
16103,10172,6,1180199580
16103,10241,7,1178778960
16103,10281,7,1173176040
16103,10334,9,1181518740
16103,10453,6,1148758260
16103,10563,6,1179582120
16103,10722,9,1203097740
16103,10729,5,1201877280
16103,10962,10,1168749360
16104,10044,8,1378331460
16104,10086,9,1378331280
16105,10044,10,1090855620
16105,10086,8,1097412420
16105,10102,10,1226768880
16105,10128,10,1090856040
16105,10130,9,1090651020
16105,10154,10,1097412540
16105,10171,6,1090996380
16105,10249,10,1090679640
16105,10281,7,1106067660
16105,10287,2,1106067600
16105,10301,10,1124898900
16105,10314,10,1106067300
16105,10371,10,1090856160
16105,10388,6,1097412720
16105,10389,7,1090678800
16105,10470,10,1090680000
16105,10501,10,1087662420
16105,10524,9,1091627340
16105,10555,10,1090428540
16105,10609,10,1405011960
16105,10647,10,1097413020
16105,10701,10,1097412300
16105,10707,10,1090650900
16105,10793,10,1090855920
16105,10806,8,1097415900
16105,10813,10,1092039660
16105,10819,10,1124276040
16105,10828,10,1092587880
16105,10872,10,1090855560
16105,10962,10,1090854840
16106,10045,10,1496426220
16107,10045,9,1377415380
16108,10045,10,1153859160
16109,10045,10,1269864900
16110,10045,10,1163597460
16111,10045,10,1355116560
16111,10300,10,1348134960
16112,10045,10,1266161040
16113,10045,10,1279983840
16113,10048,10,1217415960
16113,10086,10,1279983600
16113,10110,1,1302099960
16113,10480,10,1096594860
16113,10670,10,1154755140
16113,10936,10,1154754600
16114,10045,10,1137558420
16115,10045,8,1453735080
16115,10055,9,1377239220
16115,10201,7,1362506700
16115,10397,6,1366394700
16115,10566,9,1395421140
16115,10588,9,1480263720
16115,10608,9,1568044500
16116,10045,10,1287151440
16117,10045,10,1210315500
16117,10636,10,1210315560
16117,10740,10,1232971140
16118,10045,10,1250790000
16118,10105,10,1088957640
16119,10045,10,1241883540
16120,10045,10,1572165540
16120,10114,9,1200372360
16121,10045,10,1401843780
16122,10045,10,1122009000
16122,10086,10,1122009120
16122,10202,10,1128514140
16123,10045,10,1393686960
16124,10045,10,1485604380
16124,10278,10,1485604620
16125,10045,8,1153739940
16125,10250,10,1400713800
16126,10045,10,1212230580
16126,10746,10,1216280460
16127,10045,10,1539394080
16127,10048,10,1258495260
16127,10153,10,1168138260
16128,10045,9,1423618140
16128,10330,9,1401870960
16129,10045,10,1496427840
16130,10045,10,1505492340
16130,10579,10,1504941180
16130,10740,10,1505322900
16131,10045,9,1535358540
16131,10068,9,1567334640
16131,10110,10,1533042360
16132,10045,10,1297784880
16133,10045,10,1571670300
16133,10915,10,1562846520
16134,10045,10,1138680840
16134,10101,10,1152713280
16134,10936,10,1159318860
16135,10045,3,1200137700
16135,10636,3,1199372160
16136,10045,8,1522028520
16137,10045,10,1383500940
16138,10045,10,1468562940
16139,10045,10,1565259300
16140,10045,10,1393531080
16141,10045,10,1533458160
16141,10046,9,1522152540
16141,10609,8,1533190380
16142,10045,10,1144147980
16142,10564,9,1098119400
16143,10045,7,1144225080
16143,10048,8,1149495480
16143,10112,7,1156454400
16143,10330,9,1177174380
16143,10504,8,1184725260
16143,10640,10,1177437300
16144,10045,9,1365537180
16145,10045,9,1509172500
16145,10110,9,1439439240
16145,10504,9,1427812200
16146,10045,10,1385232120
16147,10045,10,1496426820
16148,10045,10,1448894040
16149,10045,10,1199364300
16149,10073,6,1295103060
16150,10045,10,1090159440
16150,10758,8,1329103020
16151,10045,1,1504250340
16151,10048,1,1470413580
16151,10058,4,1475480100
16152,10045,10,1571673660
16153,10045,6,1169784000
16154,10045,10,1411916640
16155,10045,10,1521640860
16156,10045,10,1092115080
16156,10962,10,1229314260
16157,10045,5,1364200140
16158,10045,10,1383577500
16159,10045,10,1498824600
16159,10200,10,1312005900
16160,10045,10,1411314180
16160,10068,9,1413205260
16160,10128,3,1424358540
16160,10142,7,1410201060
16160,10244,10,1418037540
16160,10275,10,1422536820
16160,10334,7,1427805540
16160,10378,9,1419942300
16160,10636,10,1423666200
16160,10640,10,1412007840
16160,10970,7,1423393020
16161,10045,10,1566062400
16162,10045,9,1434870360
16163,10045,10,1169827440
16163,10579,10,1169827200
16163,10936,10,1200714780
16164,10045,10,1219304160
16164,10102,10,1189242540
16164,10102,10,1235440860
16164,10236,10,1273432260
16164,10567,10,1495855380
16164,10568,10,1161264780
16164,10600,10,1287932400
16164,10741,10,1472293380
16165,10045,10,1288419600
16165,10071,10,1177763340
16165,10103,10,1328969820
16165,10561,10,1504147080
16165,10599,10,1253379180
16165,10740,10,1132048740
16165,10740,10,1244467500
16166,10045,8,1572531600
16167,10045,1,1241082420
16168,10045,9,1374627780
16169,10045,10,1407423960
16170,10045,10,1572104160
16171,10045,3,1156928160
16171,10153,7,1169471040
16171,10880,5,1157788200
16172,10045,10,1184128980
16173,10045,10,1234128000
16174,10045,6,1387234560
16175,10045,10,1359973620
16176,10045,10,1200071460
16176,10113,10,1211344080
16176,10331,10,1089293640
16177,10045,5,1360330980
16178,10045,10,1107082500
16179,10045,7,1561658280
16179,10105,8,1575387480
16179,10111,9,1560181380
16179,10113,8,1572140460
16179,10138,9,1553188740
16179,10155,6,1565238180
16179,10181,7,1563723180
16179,10213,9,1552151700
16179,10217,9,1546171740
16179,10230,7,1574951940
16179,10287,5,1556286900
16179,10378,7,1549221660
16179,10394,6,1570791840
16179,10400,7,1571452380
16179,10411,6,1552652160
16179,10440,8,1561222500
16179,10488,7,1567830480
16179,10503,7,1567968180
16179,10519,7,1569732360
16179,10568,6,1562598540
16179,10592,6,1545588660
16179,10621,9,1570941420
16179,10630,10,1563918360
16179,10638,7,1568055720
16179,10697,7,1563731160
16179,10746,9,1536073200
16179,10940,8,1562253360
16179,10941,8,1558885200
16180,10045,10,1391267400
16181,10045,8,1563507660
16182,10045,10,1561796400
16183,10045,10,1405145580
16184,10045,10,1571737980
16185,10045,10,1342198140
16185,10048,10,1365219000
16186,10045,10,1496426760
16187,10045,10,1575442920
16188,10045,10,1447659480
16189,10045,8,1539153600
16190,10045,10,1525095480
16191,10045,10,1183197360
16192,10045,10,1136141520
16193,10045,10,1372441740
16193,10102,10,1374600300
16193,10504,10,1373568540
16194,10046,10,1518804960
16195,10046,10,1123694400
16196,10046,10,1127581320
16196,10688,8,1127901360
16197,10046,10,1248072000
16198,10046,10,1216202280
16199,10046,10,1186572240
16199,10048,7,1187592420
16199,10106,7,1187592780
16199,10249,10,1187509380
16199,10448,10,1188713100
16200,10046,10,1189385640
16200,10726,9,1094960880
16200,10962,10,1180179060
16201,10046,1,1377199020
16202,10046,1,1188700560
16202,10200,10,1183175760
16202,10200,10,1243691520
16203,10046,10,1184530020
16204,10046,8,1327539660
16205,10046,10,1293977580
16206,10046,9,1467881880
16206,10058,10,1350140400
16206,10740,10,1351680300
16207,10046,10,1538843400
16207,10207,10,1567434900
16208,10046,10,1089190440
16208,10048,10,1093855980
16208,10089,8,1090842060
16208,10440,8,1080632580
16208,10470,10,1087460520
16209,10046,10,1194097740
16210,10046,10,1133062560
16211,10046,8,1551470940
16212,10046,10,1221331560
16212,10073,5,1226243640
16212,10331,10,1210522860
16212,10504,10,1218535740
16212,10962,7,1346432220
16213,10046,10,1223986260
16213,10249,10,1426948260
16214,10046,10,1126024740
16215,10046,10,1125058440
16216,10046,10,1186836060
16217,10046,10,1189958160
16218,10046,10,1552839720
16218,10061,10,1542767160
16218,10132,9,1562599140
16218,10201,10,1560440280
16218,10268,10,1560781140
16219,10046,10,1199927340
16219,10048,10,1199678160
16219,10936,10,1199585880
16220,10046,10,1547258280
16220,10238,10,1534418280
16221,10046,10,1376453700
16221,10420,10,1473693720
16222,10046,10,1306846800
16223,10046,10,1367508060
16224,10046,1,1328604180
16224,10050,10,1335508740
16224,10071,10,1333332120
16224,10072,10,1333332060
16224,10100,10,1339490160
16224,10110,10,1337838720
16224,10113,10,1341814440
16224,10114,2,1333070580
16224,10185,10,1330138980
16224,10189,9,1334650320
16224,10489,10,1334650860
16224,10561,10,1333332000
16225,10046,8,1190944680
16226,10046,10,1123955220
16226,10046,10,1227160260
16226,10050,10,1262517900
16226,10086,10,1124056620
16226,10128,10,1124134500
16226,10159,5,1137283680
16226,10243,10,1261849260
16226,10282,10,1151651460
16226,10501,10,1106743020
16226,10670,10,1159077180
16226,10962,10,1109263920
16227,10046,10,1187146680
16227,10069,10,1177669980
16227,10071,10,1177670280
16227,10072,10,1177670280
16227,10335,10,1177670040
16227,10793,10,1177670160
16227,10970,10,1177670100
16228,10046,1,1187799600
16229,10046,9,1492878960
16230,10046,10,1187748060
16231,10046,10,1181377320
16231,10046,10,1181377440
16231,10200,10,1177313220
16232,10046,8,1286866620
16232,10046,9,1303542960
16233,10046,1,1404516300
16234,10046,1,1345906980
16235,10046,10,1214394420
16236,10046,10,1328098800
16236,10071,10,1279329840
16236,10204,10,1282008420
16236,10272,10,1282906800
16237,10046,8,1110779640
16237,10636,8,1107416400
16238,10046,10,1446857640
16239,10046,10,1174705380
16239,10504,10,1227271860
16239,10793,10,1228916700
16240,10046,10,1179579300
16241,10046,10,1182601500
16242,10046,10,1365419940
16243,10046,9,1432144560
16243,10389,9,1564299660
16244,10046,10,1192846560
16244,10050,8,1336597860
16245,10046,10,1224578880
16246,10046,10,1349204760
16246,10489,10,1347430740
16247,10046,10,1404379980
16248,10046,10,1473077040
16248,10048,10,1473931740
16248,10245,8,1505392680
16248,10636,10,1520722620
16248,10962,9,1528109760
16249,10046,10,1484141880
16250,10046,10,1260595980
16250,10048,10,1306635060
16250,10624,10,1133870100
16251,10046,10,1082008800
16251,10230,9,1312397880
16251,10262,9,1213700880
16252,10046,10,1133021820
16252,10200,10,1133021280
16253,10046,10,1117956480
16254,10046,10,1210517700
16254,10114,10,1186627500
16255,10046,10,1273074600
16255,10071,10,1275786600
16256,10046,10,1264172820
16257,10046,10,1479566820
16258,10046,10,1404470460
16258,10110,10,1404470460
16258,10182,10,1404160020
16258,10183,10,1404159900
16259,10046,10,1183787340
16259,10048,10,1214666820
16259,10071,10,1275416400
16259,10110,9,1245113580
16259,10153,10,1169285580
16259,10936,10,1154931900
16260,10046,10,1412479740
16261,10046,9,1267789200
16261,10055,10,1295417400
16262,10046,10,1185920760
16263,10046,10,1574463840
16264,10046,10,1300459380
16265,10046,10,1343912040
16266,10046,1,1407253620
16266,10200,10,1434750540
16267,10046,10,1263972900
16268,10046,10,1395154020
16269,10046,10,1518804120
16269,10262,10,1255239540
16270,10046,10,1299300120
16271,10046,10,1423935540
16272,10046,10,1098079140
16273,10046,10,1293850380
16273,10397,10,1258198080
16274,10046,10,1262158560
16275,10046,10,1293005220
16275,10453,10,1293005400
16276,10046,1,1214497560
16276,10048,1,1211176920
16276,10050,10,1216292640
16276,10071,1,1214497440
16276,10102,1,1202290440
16276,10249,1,1214593860
16276,10561,1,1202321400
16277,10046,10,1287379860
16278,10046,10,1376019660
16279,10046,10,1191346380
16280,10046,10,1140485880
16280,10114,10,1191977820
16280,10138,10,1138991880
16280,10200,10,1140391980
16280,10200,10,1457761980
16280,10244,10,1180191780
16280,10329,10,1458436140
16280,10568,2,1224244020
16280,10599,7,1141074480
16280,10670,9,1139925840
16280,10740,10,1191979320
16280,10742,10,1140811200
16280,10936,10,1181895360
16281,10046,10,1145711940
16281,10058,10,1151105340
16281,10110,10,1144159080
16281,10113,10,1143884940
16281,10630,10,1151103480
16281,10670,10,1142253240
16282,10046,9,1311942000
16282,10048,10,1173805800
16282,10068,7,1309495800
16282,10069,8,1246371120
16282,10086,9,1296303240
16282,10133,8,1301140440
16282,10335,8,1249304340
16282,10519,9,1308852480
16282,10566,6,1288114140
16282,10656,9,1198226820
16282,10764,9,1294764120
16282,10793,10,1271308980
16282,10900,8,1197981840
16283,10046,10,1233905160
16284,10046,10,1231388340
16284,10819,10,1240815000
16284,10828,10,1240886640
16285,10046,10,1422668100
16286,10046,10,1124020020
16287,10046,10,1205590980
16288,10046,10,1155531720
16289,10046,1,1346395860
16290,10046,10,1143710400
16291,10046,9,1394515500
16291,10640,8,1399395480
16292,10046,10,1124004000
16292,10048,10,1157202840
16292,10048,10,1197188580
16292,10101,10,1493648100
16292,10185,10,1294563120
16292,10200,8,1260273300
16292,10936,10,1166386500
16293,10046,10,1091365800
16293,10250,9,1320552960
16293,10793,10,1361965740
16294,10046,10,1353451260
16295,10046,10,1132574760
16295,10048,10,1338206760
16295,10102,10,1229787000
16295,10110,10,1239517920
16295,10238,10,1223975100
16296,10046,10,1156667940
16297,10046,9,1173026160
16297,10106,10,1173026100
16297,10114,9,1231592160
16297,10114,10,1145187060
16297,10200,10,1244294700
16297,10331,7,1173003300
16297,10504,10,1173003240
16297,10514,10,1173025860
16297,10983,10,1172576400
16298,10046,10,1150630320
16299,10046,10,1181359020
16299,10102,10,1217302260
16300,10046,10,1536114780
16301,10046,10,1567059000
16302,10046,10,1276849560
16303,10046,10,1128355920
16304,10046,10,1558901760
16305,10046,10,1354200420
16306,10046,1,1330367760
16306,10546,6,1236234600
16307,10046,10,1124358000
16308,10046,5,1333107420
16308,10048,10,1244246880
16308,10440,10,1330101660
16308,10467,7,1337495220
16309,10046,8,1524367500
16309,10262,10,1417508040
16310,10046,10,1417266960
16310,10970,10,1402997820
16311,10046,9,1327758900
16311,10250,8,1394106840
16311,10448,8,1456938360
16312,10046,10,1550961060
16312,10200,10,1563261840
16313,10046,10,1233675540
16314,10046,10,1181228580
16314,10048,10,1207560720
16314,10055,10,1095504780
16314,10071,10,1171203660
16314,10071,10,1282196280
16314,10104,10,1207904580
16314,10200,10,1282302540
16314,10238,10,1458307560
16314,10446,10,1340710260
16314,10473,10,1106544780
16314,10494,10,1169228460
16314,10936,10,1207904700
16315,10046,8,1427104080
16316,10046,10,1296388920
16316,10049,10,1263827640
16316,10600,10,1278689400
16316,10697,10,1260546120
16317,10046,10,1221397920
16318,10046,8,1504859820
16318,10430,10,1505186580
16319,10046,10,1183362660
16319,10405,10,1161485880
16320,10046,9,1363650000
16321,10046,10,1407649620
16322,10046,10,1259990580
16323,10046,10,1433657520
16324,10046,9,1110415980
16324,10191,10,1262838900
16324,10217,9,1111596900
16324,10238,9,1110416700
16324,10596,10,1182206040
16324,10793,1,1181819220
16324,10817,10,1182244500
16324,10891,9,1120568400
16325,10046,10,1389330180
16326,10046,10,1187196180
16326,10071,10,1253682360
16327,10046,10,1455903660
16328,10046,10,1518803040
16328,10751,10,1505674320
16329,10046,10,1528727520
16329,10047,10,1528643400
16329,10241,8,1530270000
16330,10046,10,1320675780
16330,10521,10,1318327920
16330,10735,10,1312097400
16330,10980,10,1311425640
16331,10046,6,1303540200
16331,10048,8,1264639260
16331,10071,7,1242491640
16331,10450,8,1241710500
16331,10584,5,1368947340
16331,10742,8,1316600400
16331,10936,9,1281526620
16332,10046,10,1199410860
16332,10114,10,1144420020
16332,10200,9,1262947260
16332,10546,8,1237631760
16333,10046,10,1103835720
16333,10898,10,1146461280
16334,10046,10,1162800480
16334,10071,10,1162879380
16335,10046,10,1270117080
16336,10046,10,1400414760
16337,10046,10,1539451680
16338,10046,10,1193575620
16339,10046,1,1481192460
16340,10046,9,1381123200
16341,10046,10,1120551180
16342,10046,10,1124039160
16342,10048,7,1165250640
16342,10504,10,1168275780
16343,10046,10,1500133440
16343,10071,10,1554816660
16343,10072,10,1544275320
16344,10046,10,1500140220
16345,10046,10,1077895560
16346,10046,10,1420317240
16347,10046,10,1086792000
16347,10048,10,1382695920
16347,10936,10,1298119680
16348,10046,8,1277230320
16348,10253,10,1356181980
16348,10857,6,1311860160
16349,10046,1,1187419560
16349,10238,10,1273982460
16350,10046,10,1098651540
16350,10071,10,1098651840
16350,10504,10,1098652320
16351,10046,10,1553336400
16352,10046,10,1352032260
16352,10741,10,1375448640
16353,10046,10,1297422060
16353,10048,10,1209485880
16353,10710,8,1300981740
16353,10912,10,1218097380
16354,10046,10,1172973840
16354,10086,1,1192519260
16354,10249,10,1177076760
16354,10405,10,1183503060
16354,10688,10,1207144560
16355,10046,10,1357321680
16355,10106,10,1080026820
16355,10185,10,1242395160
16355,10740,9,1133078580
16355,10740,10,1093254000
16356,10046,10,1083826680
16357,10046,10,1337858520
16357,10936,10,1133941320
16358,10046,7,1126397580
16359,10046,10,1545014160
16360,10046,10,1152014040
16360,10071,10,1418233920
16360,10362,10,1184402760
16360,10473,9,1367365620
16360,10504,9,1174810860
16361,10046,9,1402381200
16361,10110,9,1400766780
16361,10113,6,1416202080
16361,10670,10,1408494960
16361,10686,8,1408555740
16362,10046,10,1124024700
16363,10046,10,1356235200
16363,10055,10,1402618320
16364,10046,10,1433072700
16365,10046,10,1477368780
16366,10046,10,1226066880
16366,10545,10,1272547980
16367,10046,10,1184057760
16367,10102,10,1310978160
16368,10046,7,1353168780
16369,10046,9,1562876340
16369,10100,8,1555724160
16369,10114,9,1547913540
16369,10250,8,1556667240
16370,10046,10,1130667120
16370,10110,10,1189396200
16370,10334,10,1099903380
16370,10504,10,1134984120
16370,10546,10,1107919920
16370,10793,10,1108686360
16371,10046,9,1398931080
16372,10046,10,1373356200
16373,10046,10,1151321760
16373,10646,8,1357331160
16374,10046,10,1173496200
16374,10071,10,1297944120
16374,10345,10,1277406480
16374,10788,10,1277778000
16374,10828,10,1271488680
16375,10046,10,1159273260
16376,10046,10,1184815860
16377,10046,5,1491294840
16377,10314,10,1481722080
16378,10046,10,1191497100
16379,10046,1,1184301660
16379,10489,9,1241084940
16380,10046,10,1188952920
16380,10200,10,1165123620
16380,10238,6,1246203960
16381,10046,6,1477286340
16381,10970,2,1500179520
16382,10046,10,1250385480
16382,10504,8,1230392220
16383,10046,10,1559998320
16384,10046,10,1124095080
16384,10489,10,1144305900
16385,10046,10,1556651460
16386,10046,8,1326000600
16386,10048,9,1234858320
16386,10238,10,1273940280
16387,10046,10,1377015540
16388,10046,10,1087321740
16389,10046,10,1474046640
16390,10046,10,1202961420
16391,10046,10,1525709820
16391,10130,6,1543685040
16391,10244,9,1525709700
16391,10251,9,1551441600
16391,10330,10,1525108860
16391,10630,10,1528802160
16391,10744,10,1529063340
16392,10046,10,1228477920
16392,10065,10,1210416960
16392,10071,10,1137308700
16392,10640,10,1226251860
16392,10865,10,1148435940
16393,10046,9,1407723120
16394,10046,10,1180844700
16394,10048,10,1278468300
16395,10046,10,1218999000
16396,10046,10,1433784240
16397,10046,10,1187768400
16397,10048,10,1135609560
16397,10110,10,1455532440
16397,10200,10,1213928400
16397,10746,10,1302966120
16398,10046,9,1351352880
16399,10046,7,1194367380
16400,10046,10,1407232680
16400,10048,10,1407977460
16401,10046,10,1521006600
16401,10102,10,1494169800
16402,10046,10,1426570620
16403,10046,10,1266400800
16404,10046,10,1516393740
16405,10046,10,1416411240
16405,10100,10,1464161880
16405,10200,10,1409978940
16406,10046,10,1137872640
16406,10113,10,1137876660
16406,10381,10,1137871260
16406,10566,10,1137867060
16406,10740,10,1137874500
16406,10802,10,1137870900
16407,10046,9,1171726020
16407,10048,10,1140943560
16407,10071,10,1200756120
16407,10072,10,1200756360
16407,10092,2,1200756660
16407,10244,9,1172119440
16408,10046,10,1401893520
16409,10046,10,1124824620
16410,10046,10,1568370900
16411,10046,10,1159104960
16411,10048,10,1287296220
16411,10071,10,1274968560
16411,10110,10,1157260560
16411,10270,10,1158372840
16411,10392,10,1157724060
16411,10438,8,1158586020
16411,10479,10,1158582840
16411,10708,10,1157718540
16411,10751,9,1158130320
16412,10046,10,1206954300
16412,10048,10,1208823000
16413,10046,7,1492941780
16414,10046,10,1223969520
16415,10046,10,1345225080
16416,10046,10,1167832560
16416,10670,10,1158472680
16417,10046,10,1445254440
16417,10071,10,1378084680
16417,10072,10,1378084980
16417,10140,10,1431683160
16417,10142,10,1453629960
16417,10190,10,1448789040
16417,10345,10,1345035240
16417,10365,10,1375680060
16417,10551,10,1405577340
16417,10561,1,1378085520
16417,10822,10,1439596800
16417,10970,10,1436578920
16417,10983,10,1375965000
16418,10046,10,1474820520
16418,10048,10,1519467360
16418,10072,10,1477573140
16418,10341,10,1507137840
16419,10046,10,1152210300
16419,10048,10,1109588280
16420,10046,10,1451196180
16421,10046,9,1343377200
16422,10046,10,1361435460
16423,10046,10,1159731060
16424,10046,10,1124008800
16424,10048,10,1216893240
16424,10314,10,1230803460
16425,10046,10,1186663560
16426,10046,10,1395490260
16426,10048,10,1360923000
16427,10046,10,1147629600
16427,10048,10,1157428740
16427,10238,10,1158039720
16428,10046,10,1142573640
16429,10046,1,1473260340
16430,10046,10,1180840200
16431,10046,1,1166792400
16432,10046,10,1310356140
16433,10046,9,1091556840
16433,10048,10,1097257560
16433,10071,9,1091670120
16433,10072,9,1091670420
16433,10087,9,1108640040
16433,10200,10,1094240460
16433,10238,9,1091479080
16433,10244,6,1109505660
16433,10249,10,1118680980
16433,10262,9,1097492820
16433,10330,9,1116407160
16433,10331,7,1109155920
16433,10453,10,1091567760
16433,10501,6,1108105740
16433,10561,9,1091873880
16433,10600,8,1091669520
16433,10688,9,1091556300
16433,10793,9,1112152740
16433,10962,9,1116769260
16433,10970,10,1116045960
16434,10046,10,1276089180
16435,10046,10,1184057280
16436,10046,10,1447471200
16436,10200,10,1383036240
16436,10246,10,1397575680
16436,10371,10,1397031540
16436,10453,10,1410072840
16436,10634,10,1375186260
16437,10046,10,1183502940
16437,10173,10,1204268700
16437,10405,10,1183502880
16438,10046,10,1201937220
16439,10046,10,1120239720
16439,10102,10,1168254360
16439,10113,1,1210945980
16440,10046,10,1327743840
16441,10046,10,1124717400
16441,10046,10,1186673940
16441,10048,10,1155054300
16441,10110,10,1155457200
16441,10670,10,1155095220
16442,10046,10,1187490300
16443,10046,10,1187441040
16444,10046,10,1486603440
16444,10058,10,1471316280
16444,10064,10,1484060880
16444,10105,10,1572744540
16444,10246,10,1486183680
16445,10046,10,1158121140
16445,10071,10,1174825200
16446,10046,5,1470772620
16446,10200,10,1517982600
16446,10609,10,1481434200
16447,10046,10,1085989080
16447,10442,10,1186942800
16448,10046,10,1166953380
16448,10101,7,1167041820
16448,10110,8,1166953560
16448,10165,9,1357221300
16448,10171,10,1458488220
16448,10173,10,1457774160
16448,10183,9,1431878880
16448,10274,3,1458095940
16448,10448,10,1166952840
16448,10980,10,1442909280
16449,10046,10,1258805160
16449,10048,10,1143590460
16449,10670,10,1212095160
16450,10046,10,1167573480
16450,10238,10,1167573420
16451,10046,10,1211628840
16451,10058,10,1212642300
16451,10102,10,1205993940
16451,10153,1,1311462780
16451,10200,10,1315956960
16452,10046,10,1518804900
16453,10046,10,1345089540
16454,10046,10,1288342020
16454,10249,10,1427478300
16454,10269,10,1234669440
16454,10600,10,1235047800
16455,10046,10,1518814740
16456,10046,10,1472281920
16457,10046,10,1344148200
16457,10781,8,1375939020
16458,10046,10,1361090160
16458,10114,10,1417430460
